Province id,StateID,albanian,arab,belarusian,bulgarian,chinese,czech,estonian,finnish,french,german,greek,hungarian,english,italian,japanese,latvian,lithuanian,polish,romanian,russian,swedish,turkish,ukrainian,yugoslav,spanish,portuguese,dutch,hindi,danish,norwegian
8038,699,Laayoune,Aleuyun,El-aof,Ayun,Ayou'en,Al-´Ajún,El Aaiún,El Aaiún,Laâyoune,El Aaiún,Laagioyn,El-Ajún,Laayoune,El Aaiún,Aiun,Ajūna,Ajūnas,Al-Ujun,El Aaiún,El'-Ajun,Al-Ayun,Layun,El-ajun,El Aaiún,El Aaiún,El Aiune,Al Ajoen,,,
8040,417,Hamedan,Hamdan,Damaman,Hamadan,Hamadan,Hamadán,Hamedan,Hamedan,Hamadan,Hamadan,Hamedan,Hamadán,Hamedan,Hamadan,Hamadān,Hamedan,Hamadanas,Hamadan,Hamadan,Hamadan,Hamadan,Hemedan,Khamadan,Hamadan,Hamadán,Hamadã,Hamadan,,,
8049,622,Yan'an,Yanan,U presie,Yan’an,Yan'an,Jen-an,Yan'an,Yan’an,Yan'an,Yan’an,Yan'an,Yan'an,Yan'an,Yan'an,Yan no shiti,Yan'an,Yan'an,Yan’an,Yan'an,Jan'an',Yan'an,Yan'an,Janan,Yan'an,Yan'an,Yan'an,Yan'an,,,
8051,765,Doha,Aldawha,Docha,Doha,Duoha,Dauhá,Doha,Doha,Doha,Doha,Ntocha,Doha,Doha,Doha,Dōha,Doha,Doha,Doha,Doha,Doha,Doha,Doha,Dokha,Doha,Doha,Doha,Doha,,,
8057,481,Culiacán,Kuliakan,Culiacan,Kuliakan,Kuliyakan,Culiacán,Culiacán,Culiacán,Culiacán,Culiacán,Koyliakan,Culiacán Rosales,Culiacán,Culiacán,Kuriakan,Kuljakana,Kuljakanas,Culiacán,Culiacán,Kul'jakan,Culiacán,Culiacán,Kuljakan,Culiacán,Culiacán,Culiacán,Coeliacán,,,
8066,444,Khuzdar,Khuzardi,Khuzdar,Khuzdar,Huzida'er,Khuzdar,Khuzdar,Khuzdar,Khuzdar,Khuzdar,Khuzdar,Khuzdar,Khuzdar,Khuzdar,K k,Khuzdar,Khuzdar,Khuzdar,Khuzdar,Huzdar,Khuzdar,Huzdar,Khuzdar,Khuzdar,Juzdar,Khuzdar,Khoezdar,,,
8085,656,Kuvajti,Madinat alkuayt,Kuviejt,Kuveyt,Keweitecheng,Kuvajt,Al-Kuwayt,Kuwait,Koweït,Kuwait,Koyveit,Kuvaitváros,Kuwait City,Al Kuwait,Kuuēto ichi,Kuveita,Kuveitas,Kuwejt,Kuweit,El'-Kuvejt,Kuwait,Kuveyt,El-kuvejt,Kuwait,Kuwait,Kuwait,Koeweit,,,
8087,427,Hajderabadi,Haydar eabaad,Chajdarabad,Haydarabad,Haidelaba,Hajdarábád,Hyderabad,Hyderabad,Hyderabad,Hyderabad,Chainterabant,Haidarábád,Hyderabad,Hyderabad,Haiderabādo,Haidarābādu,Haidarabadas,Hajdarabad,Hyderaba,Hajdarabad,Hyderabad,Haydaraba,Hajdarabad,Hyderabad,Hyderabad,Haiderabade,Haiderabad,,,
8089,477,Puebla,Wilayat buybla,Puebla,Puebla,Puaibulazhou,Puebla,Puebla osariik,Puebla,Puebla,Puebla,Poyebla,Puebla,Puebla,Puebla,Pueburashū,Puebla,Puebla,Puebla,Puebla,Puebla,Puebla,Puebla,Puebla,Puebla,Puebla,Puebla,Puebla,,,
8093,418,Shahroud,Shahrud,Schahrud,Schahrud,Shahelude,Shahroud,Shahroud,Shahroud,Shahroud,Schahrud,Shahroud,Sáhrud,Shahroud,Shahrud,Shūrudōrī,Shahroud,Shahroud,Szahrud,Emamshahr,Imamshehr,Shahrud,Şahrud,Imamshekhr,Šahrud,Shahroud,Shahroud,Shahroud,,,
8097,482,Juárez,Khawarizi,Chuares,Juárez,Ju�rez,Juárez,Juárez,Juárez,Juárez,Juárez,Juárez,Juárez,Juárez,Juárez,Fuaresu,Juárez,Juárez,Juárez,Juárez,Huares,Juárez,Juárez,Khuares,Juárez,Juárez,Juárez,Joeárez,,,
8113,307,Karakas,Karakas,Karakas,Karakas,Qialaqiasi,Caracas,Caracas,Caracas,Caracas,Caracas,Karakas,Caracas,Caracas,Caracas,Karakasu,Karakasa,Karakasas,Caracas,Caracas,Karakas,Caracas,Caracas,Karakas,Caracas,Caracas,Caracas,Caracas,,,
8117,412,Shirazi,Shiraz,Intack,Shiraz,Shelazi,Šíráz,Shirāz,Širāz,Chiraz,Schiras,Siraz,Siráz,Shiraz,Shiraz,Shīrāzu,Širāza,Širazas,Sziraz,Shiraz,Shiraz,Shiraz,Şiraz,Shyraz,Širaz,Shiraz,Xiraz,Shiraz,,,
8124,268,Xhibuti,Jibuti,Dzybuci,Dzhibuti,Jibuti,Džibutsko,Djibouti,Djibouti,Djibouti,Dschibuti,Tziboyti,Dzsibuti,Djibouti,Gibuti,Jibuchi,Džibutija,Džibutis,Dżibuti,Djibouti,Dzhibuti,Djibouti,Cibuti,Dzhybuti,Džibuti,Yibuti,Djibouti,Djiboeti,,,
8193,772,Brazzaville,Brazafil,Brazavil,Brazavil,Bulachaiweier,Brazzaville,Brazzaville,Brazzaville,Brazzaville,Brazzaville,Brazavil,Brazzaville,Brazzaville,Brazzaville,Burazavuiru,Brazavila,Brazavilis,Brazzaville,Brazzaville,Brazzavil',Brazzaville,Brazzaville,Brazzavil,Brazzaville,Brazzaville,Brazavile,Brazzaville,,,
8214,542,Gaborone,Ghabwrun,Haboronie,Gaborone,Jiabailongli,Gaborone,Gaborone,Gaborone,Gaborone,Gaborone,Gkaborone,Gaborone,Gaborone,Gaborone,Haborōne,Gaborone,Gaboronas,Gaborone,Gaborone,Gaborone,Gaborone,Gaborone,Haborone,Gaborone,Gaborone,Gaborone,Gaborone,,,
8216,508,Tucumán,Tukuman,Tukuman,Tukuman,Tukuman,Tucumán,Tucumán,Tucumánin,Tucumán,Tucumán,Eparchia Toykoyman,Tucumán,Tucumán,Tucumán,Toukuman shū,Tukumanas,Tukumano,Tucumán,Tucumán,Tukuman,Tucumán,Tucumán,Tukuman,Tucumán,Provincia de Tucumán,Tucumã,Tucumán,,,
8245,544,Maputo,Mabutu,Maputu,Maputo,Maputuo,Maputo,Maputo,Maputo,Maputo,Maputo,Mapoyto,Maputo,Lourenco Marques,Maputo,Maputo,Maputu,Maputu,Maputo,Maputo,Maputu,Maputo,Maputo,Maputu,Maputo,Maputo,Maputo,Mapoeto,,,
8248,540,Luanda,Landa,Luanda,Luanda,Luo'anda,Luanda,Luanda,Luanda,Luanda,Luanda,Loyanta,Luanda,Luanda,Luanda,Ruanda,Luanda,Luanda,Luanda,Luanda,Luanda,Luanda,Luanda,Luanda,Luanda,Luanda,Luanda,Loeanda,,,
8252,305,Guayaquil,Ghwayakyl,Huajakil,Guayakil,Guayajier,Guayaquil,Guayaquil,Guayaquil,Guayaquil,Guayaquil,Goyagiakil,Guayaquil,Guayaquil,Guayaquil,Guayakiru,Gvajakila,Gvajakilis,Guayaquil,Guayaquil,Guajakil',Guayaquil,Guayaquil,Huajakil,Guayaquil,Guayaquil,Guaiaquil,Guayaquil,,,
8435,187,Mitilini,Mytylyny,Mityliena,Mitilini,Midilini,Mytiléna,Mitilini,Mytilíni,Mytilène,Mütenstein,Mutilini,Mitilini,Mitilini,Mitilene,Mitirīni,Mitilini,Mitilene,Mitylena,Mytilene,Mitilini,Mytilene,Midilli,Mitilini,Mitilene,Mitilene,Mitilene,Mytilene,,,
9075,120,Winterburg,Fintarburgh,Vintierburh,Winterburg,Wentebao,Winterburg,Winterburg,Winterburg,Nessaimbre,Winterburg,Winterburg,Winterburg,Winterburg,Winterburg,Uintābāgu,Winterburg,Winterburg,Winterburg,Winterburg,Vinterburg,Winterburg,Winterburg,Vinterburh,Winterburg,Winterburg,Winterburg,Winterburg,,,
9098,208,Luga,Tashghil,Luhi,Luga,Luga,Luga,Luga,Luga,Luga,Lügen,Luga,Luga,Luga,Luga,Rūga,Luga,Luga,Luga,Luga,Luga,Luga,Luga,Luha,Luga,Luga,Luga,Loega,,,
9108,666,Luleå,Luliu,Lulu,Lyuleo,Lule'ao,Luleå,Luleå,Luulaja,Luleå,Luleå,Loyleo,Luleå,Luleå,Luleå,Rureo,Lūleo,Liuleo,Luleå,Luleå,Luleo,Luleå,Luleå,Luleo,Luleå,Luleå,Luleå,Loeleå,,,
9116,144,Kirkenes,Shirkinis,Kirkienies,Hirkenes,Xi'erkeneisi,Kirkenes,Kirkenes,Kirkkoniemi,Kirkenes,Kirkenes,Kirkenes,Kirkenes,Kirkenes,Kirkenes,Kirukenesu,Kirkenes,Kirkenesas,Kirkenes,Kirkenes,Kirkenes,Kirkenes,Kirkenes,Kirkenes,Kirkenes,Kirkenes,Kirkenes,Kirkenes,,,
9131,351,Vologda,Fwlwghda,Volahda,Vologda,Woluogeda,Vologda,Vologda,Vologda,Vologda,Wosnech,Vologda,Vologda,Vologda,Vologda,Vuoroguda,Vologda,Vologda,Wołogda,Vologda,Vologda,Vologda,Vologda,Volohda,Vologda,Vólogda,Vologda,Vologda,,,
9197,244,Volkhov,Fulkhawf,Volchau,Volhov,Wo'erhuofu,Volchov,Volhov,Olhava,Volkhov,Neu-Volkstadt,Volkhov,Volkhov,Volkhov,Volchov,Vuoruhofu,Volhova,Volchovas,Wołchow,Volkhov,Volkhov,Volchov,Volhov,Volkhov,Volhov,Vóljov,Volkhov,Volchov,,,
9206,146,Viipuri,Fiburgh,Vybarh,Viborg,Weibao,Vyborg,Viiburi,Viipuri,Vyborg,Wyborg,Viborgk,Viborg,Viipuri,Vyborg,Vuiborugu,Viborga,Vyborgas,Wyborg,Vîborg,Vyborg,Vibor,Vıborg,Vyborh,Viipuri,Víborg,Viburgo,Wijburg,,,
9221,191,Tartu,Tartu,Pieraciahvac,Tartu,Ta'ertu,Tartu,Tartu,Tartto,Tartu,Dorpat,Tartoy,Tartu,Tartu,Tartu,Tarutou,Tartu,Tartu,Tartu,Tartu,Tartu,Tartu,Tartu,Tartu,Tartu,Tartu,Tartu,Dorpat,,,
9258,255,Penza,Bitza,Pienza,Penza,Bensa,Penza,Penza,Penza,Penza,Pensa,Penza,Penza,Penza,Penza,Penza,Penza,Penza,Penza,Penza,Penza,Penza,Penza,Penza,Penza,Penza,Penza,Penza,,,
9259,256,Tscheboksary,Tshibuksari,Cebaksary,Cheboksari,Qiebokesalei,Čeboksary,Tšeboksarõ,Tšeboksary,Tcheboksary,Hebach,Tseboxari,Csebokszári,Cheboksary,Čeboksary,Chebokusaru,Čeboksari,Čeboksarai,Czeboksary,Ceboksarî,Cheboksary,Tjeboksary,Çeboksarı,Cheboksary,Čeboksari,Cheboksary,Tcheboksary,Tsjeboksary,,,
9262,190,Liepāja,Libaya,Lijepaja,Liepaya,Liyepaya,Liepāja,Liepāja,Liepāja,Liepāja,Libau,Liepagia,Liepāja,Liepāja,Liepāja,Riepāya,Liepāja,Liepoja,Lipawa,Liepāja,Liepaja,Liepāja,Liepāja,Liyepaja,Liepāja,Liepāja,Liepāja,Libau,,,
9263,85,Gdynia,Ghadinia,Hdynia,Gdinya,Gedingniya,Gdyně,Gdynia,Gdynia,Gdynia,Gotenhafen,Gkntinia,Gdynia,Gdynia,Gdynia,Gudinya,Gdiņa,Gdyne,Gdynia,Gdynia,Gdynya,Gdynia,Gdynia,Hdynja,Gdynia,Gdynia,Gdynia,Gdingen,,,
9279,138,Malmö,Malmu,Malmio,Malmyo,Ma'ermo,Malmö,Malmö,Malmö,Malmö,Malmö,Malme,Malmö,Malmö,Malmö,Marume,Malme,Malme,Malmö,Malmö,Mal'me,Malmö,Malmö,Malme,Malmö,Malmö,Malmo,Malmö,,,
9288,241,Gomel,Ghumil,Homiel,Gomel,Gemeili,Homel,Homiel,Homel,Homiel,Homiel,Gomel,Homel,Gomel,Homel',Homeri,Gomeļa,Gomelis,Homel,Gomel,Gomel,Homel,Homyel,Homel,Gomel,Gómel,Gomel,Homel,,,
9289,206,Mogilev,Mujiluf,Mahiliou,Mogilyov,Mojiliaofu,Mogilev,Mahiloŭ,Mahiljou,Mahiliow,Mogilau,Mogkiliof,Mahiljov,Mogilev,Mahilëŭ,Mahiryou,Mogiļeva,Mogiliavas,Mohylew,Moghilă,Mogilev,Mahiljoŭ,Mogilyov,Mohylov,Mahiloŭ,Maguilov,Mahilou,Mahiljow,,,
9292,572,Chelyabinsk,Tshilyabinsik,Caliabinsk,Chelyabinsk,Cheliyabinsike,Čeljabinsk,Tšeljabinsk,Tšeljabinsk,Tcheliabinsk,Tscheljabinsk,Tseliabinsk,Cseljabinszk,Chelyabinsk,Čeljabinsk,Cheryabinsuku,Čeļabinska,Čeliabinskas,Czelabińsk,Celeabinsk,Chelyabinsk,Tjeljabinsk,Çelyabinsk,Cheljabinsk,Čeljabinsk,Cheliábinsk,Tcheliabinsk,Tsjeljabinsk,,,
9296,142,Kristiansand,Kristyansand,Kryscijansan,Kristiansan,Kelisidiansang,Kristiansand,Kristiansand,Kristiansand,Kristiansand,Kristiansand,Kristiansant,Kristiansand község,Kristiansand,Kristiansand,Kurisuchansan,Krisjānsannas komūna,Kristiansandas,Kristiansand,Kristiansand,Kristiansann,Kristiansands kommun,Kristiansand,Kristiansann,Kristiansand,Kristiansand,Kristiansand,Kristiansand,,,
9297,128,Birmingham,Brminghiham,Birminhiem,Birmingam,Bominghan,Birmingham,Birmingham,Birmingham,Bermingeame,Bermingheim,Bermigcham,Birmingham,Birmingham,Birmingham,Bāmingamu,Birmingema,Birmingamas,Birmingham,Birmingham,Birmingem,Birmingham,Birmingham,Birminhem,Birmingham,Birmingham,Birmingham,Birmingham,,,
9303,134,Galway,Ghalway,Galway,Goluey,Ge'erwei,Galway,Galway,Galway,Gaillime,Galwegen,Gkolgoyei,Galway,Galway,Galway,Gōruuei,Golveja,Golvejus,Galway,Galway,Goluej,Galway,Galway,Holvej,Galway,Galway,Galway,Galway,,,
9304,95,Baranovichi,Baranafitshi,Baranavicy,Baranovichi,Balanuoweiqi,Baranavičy,Baranavičy,Baranavitšy,Baranavitchy,Baronenwald,Baranavitsi,Baranavicsi,Baranowicze,Baranavičy,Barānavuichi,Baranaviči,Baranovičiai,Baranowicze,Baranowicze,Baranavichy,Baranavitjy,Baranaviçı,Baranovychi,Baranaviči,Baránavichi,Baranowicze,Baranavitsjy,,,
9315,130,Sheffield,Shifild,Sefild,Shefild,Xiefeierde,Sheffield,Sheffield,Sheffield,Schéchamp,Sheffield,Sefilnt,Sheffield,Sheffield,Sheffield,Shefīrudo,Šefilda,Šefildas,Sheffield,Sheffield,Sheffild,Sheffield,Sheffield,Sheffild,Sheffield,Sheffield,Sheffield,Sheffield,,,
9335,36,Groningen,Khruninghin,Hroninhien,Groningen,Geluoninggen,Groningen,Groningen,Groningen,Groningue,Groningen,Chroningken,Groningen,Groningen,Groninga,Furōningen,Groningena,Groningenas,Groningen,Groningen,Groningen,Groningen,Groningen,Hroninhen,Groningen,Groninga,Groninga,Groningen,,,
9340,12,Riga,Righa,Ryha,Riga,Lijia,Riga,Riia,Riika,Riga,Riga,Riga,Riga,Riga,Riga,Riga,Riga,Ryga,Ryga,Riga,Riga,Riga,Riga,Ryha,Riga,Riga,Riga,Riga,,,
9347,58,Hamburgu,Hamburgh,Hamburh,Hamburg,Hanbao,Hamburk,Hamburg,Hampuri,Hambourg,Hamburg,Amvoyrgo,Hamburg,Hamburg,Amburgo,Hanburuku,Hamburga,Hamburgas,Hamburg,Hamburg,Gamburg,Hamburg,Hamburg,Hamburh,Hamburg,Hamburgo,Hamburgo,Hamburg,,,
9355,222,Orel,Uwril,Arol,Orel,Orel,Orel,Orel,Orel,Orel,Örel,Orel,Orel,Orel,Orel,Oryōru,Orel,Orel,Orel,Orel,Oryol,Orel,Orel,Orel,Orel,Orel,Orel,Orel,,,
9357,11,Ukmerge,Uwkmirj,Ukmiarhie,Ukmergė,Wukemeiergai,Ukmerge,Ukmerge,Ukmerge,Ukmerge,Wilkomir,Oykmergke,Ukmerge,Ukmerge,Ukmerge,Ukumeruge,Ukmerģe,Ukmerge,Wiłkomierz,Ukmerge,Ukmerge,Ukmerge,Ukmerge,Ukmerhe,Ukmerge,Ukmerge,Ukmerge,Ukmerge,,,
9363,36,Arnhem,Aram,Arniem,Arnem,Anamu,Arnhem,Arnhem,Arnhem,Arnhem,Arnheim,Arnem,Arnhem,Arnhem,Arnhem,Ānemu,Arnema,Arnhemas,Arnhem,Arnhem,Arnem,Arnhem,Arnhem,Arnem,Arnhem,Arnhem,Arnhem,Arnhem,,,
9377,694,Pointe-à-Pitre,Buainti-ahi-bitar,Puent-a-pitr,Pointe-à-pitre,Pite'erjiaocheng,Pointe-à-Pitre,Pointe-à-Pitre,Pointe-à-Pitre,Pointe-à-Pitre,Pointe-à-Pitre,Poyant-a-Pitr,Pointe-à-Pitre,Pointe-à-Pitre,Pointe-à-Pitre,Powantapītoru,Pointe-à-Pitre,Puant a Pitras,Pointe-à-Pitre,Pointe-à-Pitre,Puent-a-Pitr,Pointe-à-Pitre,Pointe-à-Pitre,Puent-a-pitr,Pointe-à-Pitre,Pointe-à-Pitre,Pointe-à-Pitre,Pointe-à-Pitre,,,
9379,130,Leeds,Lidz,Lids,Liyds,Lizi,Leeds,Leeds,Leeds,Leux,Leeds,Lints,Leeds,Leeds,Leeds,Rīzu,Lidsa,Lidsas,Leeds,Leeds,Lids,Leeds,Leeds,Lids,Leeds,Leeds,Leeds,Leeds,,,
9388,62,Stralsund,Shaturzafand,Stralzund,Shtralzund,Shitela'ersongde,Stralsund,Stralsund,Stralsund,Stralsund,Stralsund,Stralzoynt,Stralsund,Stralsund,Stralsund,Shutorāruzunto,Štrālzunde,Štralzundas,Stralsund,Stralsund,Shtral'zund,Stralsund,Stralsund,Shtralzund,Stralsund,Stralsund,Stralsund,Stralsoend,,,
9392,121,Edinburg,Iidinbara,Edynburh,Edinburg,Aidingbao,Edinburgh,Edinburgh,Edinburgh,Édimbourg,Edimburg,Edimvoyrgo,Edinburgh,Edinburgh,Edimburgo,Edinbara,Edinburga,Edinburgas,Edynburg,Edinburgh,Edinburg,Edinburgh,Edinburgh,Edynburh,Edinburgh,Edimburgo,Edimburgo,Edinburg,,,
9402,256,Joschkar-ola,Yushkar-awala,Iaskar-ala,Yoshkar ola,Yueshiqia'eraola,Joškar-Ola,Joškar-Ola,Joškar-Ola,Iochkar-Ola,Olanbach,Gioskar Ola,Joskar-Ola,Yoshkar-Ola,Joškar-Ola,Yoshukaru ora,Joškarola,Joškar Ola,Joszkar-Oła,Ioșkar-Ola,Yoshkar-Ola,Josjkar-Ola,Yoşkar-Ola,Joshkar-ola,Joškar-Ola,Yoshkar-Olá,Ioshkar-Ola,Josjkar-Ola,,,
9417,218,Rostov,Rustuf,Rastou,Rostov,Luosituofu,Rostov,Rostov,Rostov,Rostov Veliki,Rostofa,Rostof,Rosztov,Rostov,Rostov Velikij,Rosutofu,Rostova,Rostovas,Rostów,Rostov,Rostov,Rostov,Rostov,Rostov,Rostov Veliki,Rostov,Rostóvia,Rostov Veliki,,,
9427,88,Krakovi,Krakuf,Krakau,Krakov,Kelakefu,Krakov,Kraków,Krakova,Cracovie,Krakau,Krakovia,Krakkó,Krakow,Cracovia,Kurakufu,Krakova,Krokuva,Kraków,Cracovia,Krakov,Kraków,Kraków,Krakiv,Krakov,Cracovia,Cracóvia,Krakau,,,
9432,401,Marx,Markis,Marks,Marx,Makesizhen,Marx,Marx,Marks,Marks,Katherinenstadt,Marx,Marx,Marksshtadt,Marks,Marukusu,Marx,Marx,Marks,Marx,Marks,Marx,Marks,Marks,Marks,Marks,Marx,Marx,,,
9434,15,Le Havre,Law hafir,Haur,Havar,Leafu'er,Le Havre,Le Havre,Le Havre,Le Havre,Neu-Hawrau,Chavri,Le Havre,Le Havre,Le Havre,Ru āvuru,Havra,Havras,Hawr,Le Havre,Gavr,Le Havre,Le Havre,Havr,Le Havre,El Havre,Le Havre,Le Havre,,,
9449,240,Belgorod,Bilghurud,Bielharad,Belgorod,Bie'ergeluode,Bělgorod,Belgorod,Belgorod,Belgorod,Weißenstadt,Belgkoront,Belgorod,Belgorod,Belgorod,Berugorodo,Belgoroda,Belgorodas,Biełgorod,Belgorod,Belgorod,Belgorod,Belgorod,Byelhorod,Belgorod,Bélgorod,Belgorod,Wittenstad,,,
9450,395,Çikago,Shikaghu,Cykaha,Chikago,Zhijiage,Chicago,Chicago,Chicago,Chicago,Chicago,Sikago,Chicago,Chicago,Chicago,Shikago,Čikāga,Čikaga,Chicago,Chicago,Chikago,Chicago,Chicago,Chykaho,Chicago,Chicago,Chicago,Chicago,,,
9458,127,Portsmouth,Burtasmuth,Portsmouth,Portsmat,Pocimaosi,Portsmouth,Portsmouth,Portsmouth,Porsemue,Pforzmund,Portsmoyth,Portsmouth,Portsmouth,Portsmouth,Pōtsumasu,Portsmuta,Portsmutas,Portsmouth,Portsmouth,Portsmut,Portsmouth,Portsmouth,Portsmut,Portsmouth,Portsmouth,Portsmouth,Portsmouth,,,
9461,228,Luhansku,Luhansik,Luhansk,Lugansk,Lugansike,Luhansk,Lugansk,Luhansk,Louhansk,Lugansk,Loychansk,Luhanszk,Voroshilovgrad,Luhans'k,Ruhānshiku,Luhanska,Luhanskas,Ługańsk,Luhansk,Voroshilovgrad,Luhansk,Luhansk,Luhansk,Lugansk,Lugansk,Luhansk,Loehansk,,,
9483,189,Siauliai,Shawli,Sauliaj,Shaulyay,Xiaoliai,Šiauliai,Šiauliai,Šiauliai,Šiauliai,Schaulen,Siaoyliai,Siauliai,Siauliai,Šiauliai,Shaurei,Šauļi,Šiauliai,Szawle,Šiauliai,Shyaulyay,Šiauliai,Šiauliai,Shjauljaj,Šiauliai,Šiauliai,Siauliai,Schaulen,,,
9490,18,Troyes,Tirawa,Korpus,Troa,Teluwa,Troyes,Troyes,Troyes,Troyes,Troos,Troya,Troyes,Troyes,Troyes,Torowa,Truā,Trua,Troyes,Troyes,Trua,Troyes,Troyes,Trua,Troyes,Troyes,Troyes,Troyes,,,
9494,88,Gmina szubin,Szubin commune,Subin,Gmina szubin,Gmina szubin,Gmina szubin,Gmina szubin,Gmina szubin,Szubin,Zamosch,Gmina szubin,Gmina szubin,Gmina Szubin,Szubin,Szubin commune,Gmina szubin,Gmina szubin,Zamość,Gmina szubin,Shubin,Gmina szubin,Gmina szubin,Shubin,Gmina szubin,Gmina szubin,Comuna de Szubin,Szubin,,,
9495,14,Rennes,Ryn,H,Ren,Lei'en,Rennes,Rennes,Rennes,Rennes,Rengen,Ren,Rennes,Rennes,Rennes,Ren'nu,Renna,Renas,Rennes,Rennes,Ren,Rennes,Rennes,Renn,Rennes,Rennes,Rennes,Rennes,,,
9498,7,Roterdami,Rutirdam,Roterdam,Roterdam,Lutedan,Rotterdam,Rotterdam,Rotterdam,Roterdam,Rotterdam,Roterntam,Rotterdam,Rotterdam,Rotterdam,Rotterudamu,Roterdama,Roterdamas,Rotterdam,Rotterdam,Rotterdam,Rotterdam,Rotterdam,Rotterdam,Rotterdam,Róterdam,Roterdão,Rotterdam,,,
9503,28,Strasburg,Strasburgh,Liasa,Strasburg,Sitelasibao,Štrasburk,Strasbourg,Strasbourg,Strasbourg,Straßburg,Strasvoyrgo,Strasbourg,Strasbourg,Strasburgo,Sutorasubūru,Strasbūra,Strasbūras,Strasburg,Strasbourg,Strasburg,Strasbourg,Strasbourg,Strasburh,Strasbourg,Estrasburgo,Estrasburgo,Straatsburg,,,
9508,87,Lodzh,Wuudj,Lodz,Lodz,Luozi,Lodž,Łódź,Łódź,Łódź,Litzmannstadt,Lotz,Łódź,Łódź,Barcopoli,Utchi,Lodza,Lodze,Łódź,Łódź,Lodz',Łódź,Łódź,Lodz,Łódź,Lodz,Łódź,Lodz,,,
9509,57,Hamm,Ham,Ham,Ham,Hamu,Hamm,Hamm,Hamm,Hamm,Hamm,Hamm,Hamm,Hamm,Hamm,Hamu,Hamma,Hamas,Hamm,Hamm,Hamm,Hamm,Hamm,Hamm,Hamm,Hamm,Hamm,Hamm,,,
9511,67,Oppeln,Awbuli,Apolie,Oppeln,Oupeier,Oppeln,Oppeln,Oppeln,Opole,Oppeln,Oppeln,Oppeln,Oppeln,Oppeln,Opole,Oppeln,Oppeln,Opole,Oppeln,Oppeln,Oppeln,Oppeln,Oppeln,Oppeln,Oppeln,Oppeln,Oppelen,,,
9515,53,Regensburg,Righinisburgh,Rehiensburh,Regensburg,Leigensibao,Řezno,Regensburg,Regensburg,Ratisbonne,Regensburg,Regkensboyrgk,Regensburg,Regensburg,Ratisbona,Rēgensuburuku,Rēgensburga,Regensburgas,Ratyzbona,Regensburg,Regensburg,Regensburg,Regensburg,Rehensburh,Regensburg,Ratisbona,Ratisbona,Regensburg,,,
9517,50,Shtutgarti,Shtutghart,Stuthart,Shtutgart,Situjiate,Stuttgart,Stuttgart,Stuttgart,Stutgard,Stuttgart,Stoytgkardi,Stuttgart,Stuttgart,Stoccarda,Shutouttogaruto,Štutgarte,Štutgartas,Stuttgart,Stuttgart,Shtutgart,Stuttgart,Stuttgart,Shtuthart,Stuttgart,Stuttgart,Estugarda,Stoettgart,,,
9536,34,Charleroi,Sharluru,Charleroi,Sharleroa,Shaleluowa,Charleroi,Charleroi,Charleroi,Charleroi,Karolingen,Sarleroya,Charleroi,Charleroi,Charleroi,Sharururowa,Šarlruā,Šarlerua,Charleroi,Charleroi,Sharlerua,Charleroi,Charleroi,Sharlerua,Charleroi,Charleroi,Charleroi,Karelskoning,,,
9541,9,Budweis,Tshiski budiufitsah,Ceskie-budziejovicy,Cheske budeyovitse,Jiekebujieyueweicai,České Budějovice,České Budějovice,České Budějovice,České Budějovice,Budweis,Tseske Boyntegiovitse,České Budějovice,Budweis,Budweis,Chesukē bujeyovuitsue,Česke Budejovice,Česke Budejovicai,Czeskie Budziejowice,České Budějovice,Cheske-Budeevitse,České Budějovice,České Budějovice,Cheski budejovytsi,České Budějovice,České Budějovice,České Budějovice,České Budějovice,,,
9544,92,Biała Podlaska,Byala budlaska,Biala padliaska,Byala podlyaska,Biyawa-bodelasiqia,Biała Podlaska,Biała Podlaska,Biała Podlaska,Biała Podlaska,Biała Podlaska,Biała Podlaska,Biała Podlaska,Biała Podlaska,Biała Podlaska,Bianapodorasuka,Bjala Podlaska,Palenkes Biala,Biała Podlaska,Biała Podlaska,Bjala-Podljaska,Biała Podlaska,Biała Podlaska,Bila pidljaska,Biała Podlaska,Biała Podlaska,Biała Podlaska,Biała Podlaska,,,
9559,28,Metz,Metz,Zapalka,Mets,Meisi,Mety,Metz,Metz,Metz,Metz,Mets,Metz,Metz,Metz,Mesu,Meca,Mecas,Metz,Metz,Mets,Metz,Metz,Mets,Metz,Metz,Metz,Metz,,,
9566,225,Shostka,Shutka,Prachod,Shostka,Shaositeqia,Šostka,Šostka,Šostka,Chostka,Schostka,Shostka,Shostka,Shostka,Šostka,Shottoka,Šostka,Šostka,Szostka,Șostka,Shostka,Sjostka,Shostka,Shostka,Shostka,Shostka,Shostka,Sjostka,,,
9569,9,Tábor,Alab,Kliesc,Tabor,Tabo'er,Tábor,Tábor,Tábor,Tábor,Tabor,Tábor,Tábor,Tábor,Tábor,Tāboru,Tábor,Taboras,Tabor,Tábor,Tabor,Tábor,Tábor,Tabor,Tábor,Tábor,Tábor,Tabor,,,
9570,66,Vroclavi,Mutawadie,Uroclau,Vrotslav,Fuluociwafu,Vratislav,Wrocław,Wrocław,Breslou,Breslau,Vrotsoyaf,Wrocław,Breslau,Breslavia,Vurotsuwafu,Vroclava,Vroclavas,Wrocław,Wrocław,Vrotslav,Wrocław,Wrocław,Vrotslav,Wrocław,Breslavia,Breslávia,Breslau,,,
